X,ISO1|Y_Contig26|33985-34351|+|,ISO1|Y_Contig26|126012-127299|+|,ISO1|Y_Contig26|124530-125838|+|,ISO1|Y_scaffold5|346753-348945|+|,ISO1|Y_Contig26|128459-130879|+|,ISO1|Y_scaffold7|697968-700579|+|,ISO1|Y_scaffold7|693822-696430|+|,ISO1|Y_scaffold7|689674-692269|+|,ISO1|Y_Contig26|83322-86768|-|,ISO1|Y_Contig26|73602-77222|+|,ISO1|Y_Contig26|79253-83324|+|,ISO1|Y_scaffold7|702121-706449|+|,ISO1|Y_Contig26|27741-32100|-|,ISO1|Y_scaffold7|18983-23280|+|,ISO1|Y_Contig26|33165-33434|+|,ISO1|Y_Contig26|93293-97605|-|,ISO1|Y_scaffold6|107027-108091|-|,ISO1|Y_Contig26|123164-124356|+|,ISO1|Y_Contig26|11454-12015|+|,ISO1|Y_Contig26|6763-8366|+|,ISO1|Y_Contig26|18596-22715|+|,ISO1|Y_Contig20|268099-271863|-|,ISO1|Y_Contig20|263466-267507|-|,ISO1|Y_Contig20|256751-260792|-|,ISO1|Y_Contig26|88263-91914|-|,ISO1|Y_Contig26|36446-39903|-|,ISO1|Y_Contig26|12013-15383|+|,ISO1|Y_Contig20|261387-262514|-|,ISO1|Y_Contig17|75693-79024|+|,ISO1|Y_scaffold5|341448-344514|+|,ISO1|Y_Contig10|321604-322552|+|,ISO1|Y_Contig10|386824-387768|+|,ISO1|Y_Contig10|248772-249888|-|,ISO1|Y_Contig10|241546-242605|-|,ISO1|Y_Contig10|362894-363983|+|,ISO1|Y_Contig10|312110-314979|+|,ISO1|Y_Contig10|340997-343846|+|,ISO1|Y_Contig70|16541-18423|+|,ISO1|Y_Contig70|11173-13687|+|,ISO1|Y_Contig70|9233-10811|-|,ISO1|Y_Contig70|14560-16179|-|,ISO1|Y_Contig26|24030-26576|-|,ISO1|Y_Contig26|127278-128104|+|,ISO1|Y_Contig26|33429-33578|+|,ISO1|Y_Contig26|2254-2689|+|,ISO1|Y_Contig70|5613-6048|+|,ISO1|Y_Contig26|43408-43603|-|,ISO1|Y_Contig26|97601-97958|-|,ISO1|Y_Contig26|34816-35402|-|,ISO1|Y_Contig26|60475-61078|-|,ISO1|Y_Contig26|72051-72654|-|,ISO1|Y_Contig26|46362-47070|-|,ISO1|Y_Contig26|122318-123015|+|,ISO1|Y_Contig26|54779-55747|-|,ISO1|Y_Contig26|53318-54286|-|,ISO1|Y_Contig26|62074-63185|-|,ISO1|Y_Contig26|56699-57824|-|,ISO1|Y_Contig26|77946-79030|-|,ISO1|Y_Contig26|100126-101150|-|,ISO1|Y_Contig26|48018-49139|-|,ISO1|Y_Contig26|116339-117458|-|,ISO1|Y_Contig26|51159-52825|-|,ISO1|Y_Contig26|66860-68529|-|,ISO1|Y_Contig26|64225-65893|-|,ISO1|Y_Contig26|40804-42451|-|,ISO1|Y_Contig26|43612-45220|-|,ISO1|Y_Contig26|34349-34653|-|,ISO1|Y_Contig26|50097-51127|-|,ISO1|Y_Contig26|58779-59720|-|,ISO1|Y_Contig26|70314-71296|-|,ISO1|Y_scaffold5|349853-351307|+|,ISO1|Y_Contig26|92623-93294|-|,ISO1|Y_Contig26|87593-88264|-|,ISO1|Y_Contig70|6052-6495|+|,ISO1|Y_Contig26|2693-3880|+|,ISO1|Y_Contig26|40562-40805|-|,ISO1|Y_Contig26|113043-113592|-|,ISO1|Y_Contig10|363986-365070|+|,ISO1|Y_Contig70|6736-7022|+|,ISO1|Y_Contig10|387758-388616|+|,ISO1|Y_Contig10|322542-323409|+|,ISO1|Y_scaffold4|1846105-1846969|+|,ISO1|Y_scaffold4|1888313-1889091|+|,ISO1|Y_Contig26|71773-72051|-|,ISO1|Y_Contig26|60197-60475|-|,ISO1|Y_Contig26|69496-70277|-|,ISO1|Y_Contig26|40384-40571|-|,ISO1|Y_Contig70|18421-18965|+|,ISO1|Y_Contig26|46188-46363|-|,ISO1|Y_Contig26|98287-98400|+|,ISO1|Y_Contig26|101479-101592|+|,ISO1|Y_Contig26|53154-53319|+|,ISO1|Y_Contig26|54615-54780|+|,ISO1|Y_Contig26|63514-64115|+|,ISO1|Y_Contig26|68858-69460|+|,ISO1|Y_Contig26|72983-73557|+|,ISO1|Y_Contig26|66222-66824|+|,ISO1|Y_Contig26|35843-36446|+|,ISO1|Y_Contig26|42794-43405|+|,ISO1|Y_Contig26|47397-48018|+|,ISO1|Y_Contig26|56076-56698|+|,ISO1|Y_Contig26|61450-62073|+|,ISO1|Y_Contig26|49482-50096|+|,ISO1|Y_Contig26|58153-58778|+|,ISO1|Y_Contig26|45563-46188|+|,ISO1|Y_Contig26|117800-118401|+|,ISO1|Y_Contig70|6500-6747|+|,ISO1|Y_Contig70|7027-7415|+|,ISO1|Y_Contig26|40077-40225|-|,ISO1|Y_Contig26|107575-107880|+|,ISO1|Y_Contig26|109670-109975|+|,ISO1|Y_Contig26|71292-71618|-|,ISO1|Y_Contig26|59715-60042|-|,ISO1|Y_Contig26|104833-105170|+|,ISO1|Y_Contig26|91905-92319|-|,ISO1|Y_Contig26|108160-108609|+|,ISO1|Y_Contig26|110254-110703|+|,ISO1|Y_Contig26|111002-111476|-|,ISO1|Y_Contig26|86773-87290|-|,ISO1|Y_Contig26|103325-103856|-|,ISO1|Y_Contig26|102079-102610|+|,ISO1|Y_Contig26|104013-104543|-|,ISO1|Y_Contig26|115629-116183|-|,ISO1|Y_Contig26|98884-99438|+|,ISO1|Y_Contig26|108984-109538|+|,ISO1|Y_Contig26|106043-106598|-|,ISO1|Y_Contig26|106887-107443|+|,ISO1|Y_Contig26|113586-114142|-|,ISO1|Y_Contig26|102769-103325|+|,ISO1|Y_Contig26|114936-115496|-|,ISO1|Y_Contig26|99438-99968|-|,ISO1|Y_Contig26|77259-77790|-|,ISO1|Y_Contig26|112271-112827|-|,ISO1|Y_Contig26|111755-112271|+|,ISO1|Y_Contig26|114422-114936|+|,ISO1|Y_Contig26|105307-105852|+|,ISO1|Y_Contig74|64194-64676|+|,ISO1|Y_Contig74|53704-54187|-|,ISO1|Y_scaffold4|1659860-1660307|+|,ISO1|Y_Contig4|562869-562903|+|,ISO1|Y_Contig4|82537-82571|-|,ISO1|Y_Contig26|124355-124521|-|,ISO1|Y_Contig26|125837-126003|-|,ISO1|Y_Contig26|128102-128450|-|,ISO1|Y_Contig122|52027-52420|-|,ISO1|Y_Contig26|110698-111001|-|,ISO1|Y_Contig26|108604-108907|-|,ISO1|Y_scaffold4|1281133-1281490|+|,ISO1|Y_scaffold4|1285370-1285728|+|,ISO1|Y_Contig26|101591-101946|+|,ISO1|Y_Contig26|98399-98751|+|,ISO1|Y_Contig26|39911-40080|+|,ISO1|Y_Contig26|123016-123170|-|,ISO1|Y_Contig26|10832-11129|+|,ISO1|Y_Contig26|17973-18271|+|,ISO1|Y_Contig26|6146-6438|+|,ISO1|Y_scaffold4|1155351-1155554|+|,ISO1|Y_scaffold4|1127623-1127830|+|,ISO1|Y_scaffold4|1250817-1251027|+|,ISO1|Y_scaffold4|1159151-1159352|+|,ISO1|Y_Contig26|33553-33722|+|,ISO1|Y_Contig26|108908-108988|-|,ISO1|Y_Contig26|101946-102083|-|,ISO1|Y_Contig26|98751-98888|-|,ISO1|Y_Contig26|106754-106891|-|,ISO1|Y_Contig26|104700-104837|-|,ISO1|Y_Contig26|105185-105322|-|,ISO1|Y_Contig26|111633-111770|-|,ISO1|Y_Contig26|114300-114437|-|,ISO1|Y_Contig26|115492-115629|+|,ISO1|Y_Contig26|109538-109674|-|,ISO1|Y_Contig26|107443-107579|-|,ISO1|Y_Contig26|87286-87423|+|,ISO1|Y_Contig26|92315-92452|+|,ISO1|Y_Contig26|110100-110258|-|,ISO1|Y_Contig26|71614-71773|+|,ISO1|Y_Contig26|108005-108164|-|,ISO1|Y_Contig26|60038-60197|+|,ISO1|Y_Contig26|112883-113043|+|,ISO1|Y_Contig26|106594-106754|+|,ISO1|Y_Contig26|116179-116339|+|,ISO1|Y_Contig26|111472-111633|+|,ISO1|Y_Contig26|103852-104013|+|,ISO1|Y_Contig26|104539-104700|+|,ISO1|Y_Contig26|114138-114300|+|,ISO1|Y_Contig26|102610-102773|-|,ISO1|Y_Contig26|40221-40384|+|,ISO1|Y_Contig26|105913-106043|+|,ISO1|Y_Contig26|77793-77946|+|,ISO1|Y_Contig26|99971-100126|+|,ISO1|Y_Contig26|107885-108005|+|,ISO1|Y_Contig26|109980-110100|+|,ISO1|Y_Contig26|87423-87552|-|,ISO1|Y_Contig26|92452-92581|-|,ISO1|Y_scaffold4|2589422-2589550|-|,ISO1|Y_Contig70|7715-7822|+|
ISO1|Y_scaffold4|1846105-1846969|+|,NA,NA,NA,NA,NA,NA,NA,NA,0,0.035300633,0.036153361,0.021576145,0.039720473,0.028677329,NA,0.031117845,NA,NA,NA,NA,0.036022462,0.036296692,0.030408666,0.030408666,0.02989647,0.03356583,0.031194019,NA,0.02871164,0.031117471,NA,NA,NA,NA,NA,0.021408903,0.021431122,NA,0.037311696,NA,NA,0.038533781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043532008,0.043532008,0.051253829,0.056955377,0.056917573,0.055403423,0.045951109,0.068183964,0.035529912,0.03538732,0.032933285,0.027592574,0.029898332,NA,0.060743328,0.054074824,0.053495941,0.021456671,0.050222029,0.050222029,0.040122164,0.03356583,NA,0.049574313,0.020201173,0.040122164,0.020444126,0.020201173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_scaffold4|1888313-1889091|+|,NA,NA,NA,NA,NA,NA,NA,NA,0,0.025864632,0.03280802,0.013172142,0.038848127,0.027928759,NA,0.030644311,NA,NA,NA,NA,0.036104633,0.038499849,0.029845171,0.029845171,0.029285152,0.034734769,0.030728055,NA,0.027965956,0.030643848,NA,NA,NA,NA,NA,0.019854524,0.021215958,NA,0.042464171,NA,NA,0.037528503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034714421,0.034714421,0.051862846,0.06134402,0.050697263,0.062150643,0.050808233,0.050808233,0.032753182,0.035397417,0.031268849,0.0267176,0.029287458,NA,0.05610837,0.057277831,0.06176819,0.019900476,0.062150643,0.062150643,0.034714421,0.033369113,NA,0.045488883,0.019847808,0.034714421,0.018708334,0.018510437,0.005242503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig26|71773-72051|-|,NA,NA,NA,NA,NA,NA,NA,NA,0.027033611,0.080121226,0.079727306,0.065292196,0.071818979,0.06400209,NA,0.071818979,NA,NA,NA,NA,0.06789925,0.06400209,0.06400209,0.06400209,0.06789925,0.06789925,0.068002111,NA,0.06400209,0.06789925,NA,NA,NA,NA,NA,0.048288894,0.052131397,NA,0.086771157,NA,NA,0.072091741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.083594341,0.083594341,0.04998719,0.052149917,0.056007385,0.03971311,0.044468356,0.06772673,0.06891071,0.071818979,0.068260249,0.067818958,0.063915166,NA,0.052135124,0.05293905,0.048468997,0.041107406,0.034611024,0.034611024,0.09420081,0.075761566,NA,0.044457457,0.044468356,0.09420081,0.045641457,0.048288894,0.056217451,0.066442596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig26|60197-60475|-|,NA,NA,NA,NA,NA,NA,NA,NA,0,0.080121226,0.079727306,0.065292196,0.071818979,0.06400209,NA,0.071818979,NA,NA,NA,NA,0.06789925,0.06400209,0.06400209,0.06400209,0.06789925,0.06789925,0.068002111,NA,0.06400209,0.06789925,NA,NA,NA,NA,NA,0.048288894,0.052131397,NA,0.086771157,NA,NA,0.072091741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.074665532,0.074665532,0.04998719,0.052149917,0.059913655,0.044867794,0.044468356,0.06772673,0.06891071,0.071818979,0.068260249,0.067818958,0.063915166,NA,0.048303687,0.05293905,0.048468997,0.041107406,0.03971311,0.03971311,0.07437221,0.075761566,NA,0.044457457,0.044468356,0.07437221,0.045641457,0.048288894,0.056217451,0.055002597,0.014532776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig26|69496-70277|-|,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008849789,0.029562578,0.039749941,0.01683296,0.009017414,NA,0.010314012,NA,NA,NA,NA,0.012915219,0.010736068,0.00772333,0.00772333,0.009017414,0.014220703,0.006429668,NA,0.007733285,0.007722076,NA,NA,NA,NA,NA,0.034124062,0.034105825,NA,0.065523323,NA,NA,0.015524487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065026564,0.065026564,0.075191336,0.072137376,0.081799512,0.071111293,0.053607657,0.096092288,0.012923683,0.012916919,0.010327326,0.015529604,0.014218577,NA,0.072137376,0.078266972,0.077199628,0.032885589,0.065734897,0.065734897,0.12918059,0.015525768,NA,0.072241868,0.03277271,0.12918059,0.034605276,0.03277271,0.03823567,0.038606366,0.081799512,0.086701512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig26|40384-40571|-|,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.099302519,0.109380908,0.080232134,0.103711048,0.097682868,NA,0.103711048,NA,NA,NA,NA,0.097682868,0.097682868,0.097682868,0.097682868,0.097682868,0.103711048,0.097682868,NA,0.097682868,0.103711048,NA,NA,NA,NA,NA,0.08486289,0.090860273,NA,0.129999734,NA,NA,0.103711048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.079701142,0.079701142,0.080695032,0.072966216,0.08507535,0.065309482,0.04976638,0.09092357,0.116532263,0.109792671,0.104012067,0.091432787,0.085495862,NA,0.072957565,0.080695032,0.078874794,0.074216929,0.059098222,0.059098222,0.123087218,0.109792671,NA,0.067185612,0.078918667,0.123087218,0.081163308,0.08486289,0.091370661,0.095407996,0.067083795,0.072966216,0.097996513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig70|18421-18965|+|,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046640624,0.063330372,0.059955938,0.07748746,0.06336302,NA,0.06336302,NA,NA,NA,NA,0.073487261,0.057217675,0.065434055,0.065434055,0.061377238,0.06738719,0.063401532,NA,0.061377238,0.063401532,NA,NA,NA,NA,NA,0.053415074,0.053385184,NA,0,NA,NA,0.079595811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.074443652,0.074443652,0.095003919,0.091882067,0.091821611,0.085531598,0.078131778,0.113062619,0.071581673,0.071396523,0.067428083,0.053415074,0.057385205,NA,0.098863981,0.084971868,0.091882067,0.053385184,0.078538477,0.078538477,0,0.061377238,NA,0.084888946,0.049466598,0,0.050106135,0.05142304,0.047515584,0.054449812,0.085124899,0.092217217,0.071615674,0.114049109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig26|46188-46363|-|,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.095602333,0.098102384,0.094772618,0.091608512,0.085166415,NA,0.085166415,NA,NA,NA,NA,0.085166415,0.085166415,0.085166415,0.085166415,0.085166415,0.091608512,0.085166415,NA,0.085166415,0.091608512,NA,NA,NA,NA,NA,0.066055809,0.059795838,NA,0.108247248,NA,NA,0.085166415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088518541,0.088518541,0.04384163,0.041501114,0.06612529,0.041361313,0.02937551,0.078869243,0.098187554,0.098113063,0.091702456,0.085114914,0.085114914,NA,0.053854736,0.042509726,0.035202573,0.054599308,0.035300633,0.035300633,0.108466146,0.085166415,NA,0.053709502,0.059795838,0.108466146,0.062074851,0.066055809,0.07935122,0.11471776,0.047459177,0.059795838,0.091608512,0.057739594,0.108247248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig26|98287-98400|+|,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055138206,0.064686282,0.104684521,0.074490518,NA,0.074490518,NA,NA,NA,NA,0.104684521,0.084490851,0.084490851,0.084490851,0.074490518,0.084490851,0.084490851,NA,0.074490518,0.084490851,NA,NA,NA,NA,NA,0.055138206,0.055138206,NA,0.119010552,NA,NA,0.115211226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137365854,0.12733631,0.107325633,0.088455469,0.107325633,0.12733631,0.094374878,0.104405246,0.084490851,0.064686282,0.064686282,NA,0.126839854,0.159522563,0.147685256,0.074748562,0.088455469,0.088455469,NA,0.084490851,NA,0.088455469,0.055138206,NA,0.055649886,0.055138206,0.084996514,0.095072359,0.107606714,0.107606714,0.094374878,0.126839854,0.119010552,0.146946666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig26|101479-101592|+|,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036289476,0.045614108,0.084490851,0.055138206,NA,0.055138206,NA,NA,NA,NA,0.084490851,0.064847249,0.064847249,0.064847249,0.055138206,0.064847249,0.064847249,NA,0.055138206,0.064847249,NA,NA,NA,NA,NA,0.036289476,0.036289476,NA,0.093652816,NA,NA,0.094695287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137365854,0.12733631,0.107325633,0.088455469,0.107325633,0.12733631,0.074490518,0.084273524,0.064847249,0.045614108,0.045614108,NA,0.126839854,0.159522563,0.147685256,0.055339399,0.088455469,0.088455469,NA,0.064847249,NA,0.088455469,0.036289476,NA,0.0366218,0.036289476,0.065266456,0.0750952,0.107606714,0.107606714,0.074490518,0.126839854,0.093652816,0.146946666,0.017918131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig26|53154-53319|+|,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043674823,0.043674823,0.076533009,0.056630664,NA,0.050126525,NA,NA,NA,NA,0.076533009,0.056662566,0.056662566,0.056662566,0.050126525,0.056662566,0.056662566,NA,0.050126525,0.056662566,NA,NA,NA,NA,NA,0.043685096,0.043685096,NA,0.0810553,NA,NA,0.083482754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136779618,0.126839854,0.126839854,0.107606714,0.126839854,0.126839854,0.056757736,0.076499376,0.063209707,0.043674823,0.043674823,NA,0.107325633,0.136779618,0.12733631,0.050178693,0.107606714,0.107606714,NA,0.056757736,NA,0.107606714,0.043685096,NA,0.043959518,0.043685096,0.063601079,0.070279105,0.088455469,0.088455469,0.063209707,0.146946666,0.0810553,0.167687924,0.045636359,0.027093473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig26|54615-54780|+|,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043674823,0.043674823,0.076533009,0.056630664,NA,0.050126525,NA,NA,NA,NA,0.076533009,0.056662566,0.056662566,0.056662566,0.050126525,0.056662566,0.056662566,NA,0.050126525,0.056662566,NA,NA,NA,NA,NA,0.043685096,0.043685096,NA,0.0810553,NA,NA,0.083482754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136779618,0.126839854,0.126839854,0.107606714,0.126839854,0.126839854,0.056757736,0.076499376,0.063209707,0.043674823,0.043674823,NA,0.107325633,0.136779618,0.12733631,0.050178693,0.107606714,0.107606714,NA,0.056757736,NA,0.107606714,0.043685096,NA,0.043959518,0.043685096,0.063601079,0.070279105,0.088455469,0.088455469,0.063209707,0.146946666,0.0810553,0.167687924,0.045636359,0.027093473,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig26|63514-64115|+|,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041216847,0.037530167,0.055233355,0.042796441,NA,0.041038189,NA,NA,NA,NA,0.051665032,0.055899705,0.044571773,0.044571773,0.041038189,0.04810545,0.042801859,NA,0.041108499,0.042801859,NA,NA,NA,NA,NA,0.030566751,0.028833647,NA,0.073508305,NA,NA,0.053457148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136779618,0.126839854,0.126839854,0.107606714,0.126839854,0.126839854,0.044584958,0.051655522,0.046329249,0.035781913,0.039280718,NA,0.107325633,0.136779618,0.12733631,0.035784195,0.107606714,0.107606714,NA,0.042811906,NA,0.107606714,0.030564501,NA,0.030826257,0.028833647,0.041176721,0.039347934,0.088455469,0.088455469,0.048188269,0.146946666,0.080240553,0.167687924,0.045636359,0.027093473,0.006097637,0.006097637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig26|68858-69460|+|,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034210985,0.0339932,0.051587993,0.039225952,NA,0.037481436,NA,NA,NA,NA,0.048047883,0.044937914,0.041002578,0.041002578,0.037481436,0.044508609,0.039238908,NA,0.037545417,0.039238908,NA,NA,NA,NA,NA,0.027076202,0.025349085,NA,0.063073996,NA,NA,0.0498336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136779618,0.126839854,0.126839854,0.107606714,0.126839854,0.126839854,0.041023193,0.048022915,0.042738696,0.032251038,0.035730121,NA,0.107325633,0.136779618,0.12733631,0.032260774,0.107606714,0.107606714,NA,0.039256406,NA,0.107606714,0.0270666,NA,0.027297518,0.025349085,0.037599675,0.035791029,0.088455469,0.088455469,0.044584958,0.146946666,0.072399629,0.167687924,0.045636359,0.027093473,0,0,0.010052532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig26|72983-73557|+|,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046693977,0.041267517,0.052448454,0.039446016,NA,0.037615148,NA,NA,NA,NA,0.048730342,0.048707099,0.04132574,0.04132574,0.037615148,0.045006304,0.039467002,NA,0.037682662,0.039467002,NA,NA,NA,NA,NA,0.035770127,0.03393189,NA,0.07361534,NA,NA,0.050613584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11594327,0.107606714,0.088366453,0.069845817,0.088366453,0.107606714,0.043163505,0.048689038,0.04314063,0.035755962,0.039430038,NA,0.107325633,0.137365854,0.12733631,0.039446016,0.069845817,0.069845817,NA,0.039492979,NA,0.069845817,0.035755962,NA,0.036013555,0.03393189,0.045120007,0.043187652,0.088455469,0.088455469,0.045087502,0.107325633,0.086599543,0.126839854,0.027029952,0.008908878,0.012308199,0.012308199,0.035813342,0.032090456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig26|66222-66824|+|,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034210985,0.032251038,0.049802277,0.037471564,NA,0.035730121,NA,NA,NA,NA,0.046268522,0.044937914,0.039238908,0.039238908,0.035730121,0.042738696,0.037481436,NA,0.035791029,0.037481436,NA,NA,NA,NA,NA,0.025349085,0.023627913,NA,0.063073996,NA,NA,0.048047883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136779618,0.126839854,0.126839854,0.107606714,0.126839854,0.126839854,0.039256406,0.046249864,0.040975026,0.030514925,0.033984919,NA,0.107325633,0.136779618,0.12733631,0.030521642,0.107606714,0.107606714,NA,0.037495841,NA,0.107606714,0.02534246,NA,0.025558385,0.023627913,0.035845288,0.034042776,0.088455469,0.088455469,0.042811906,0.146946666,0.072399629,0.167687924,0.045636359,0.027093473,0,0,0.00836619,0.005008389,0.030272273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig26|35843-36446|+|,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045943807,0.037402529,0.042665736,0.032206081,NA,0.030481105,NA,NA,NA,NA,0.040932626,0.039531845,0.03396544,0.03396544,0.030481105,0.037432028,0.032220238,NA,0.030532818,0.032220238,NA,NA,NA,NA,NA,0.037432028,0.035680713,NA,0.076921328,NA,NA,0.042699413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11561301,0.107325633,0.107325633,0.088455469,0.107325633,0.107325633,0.033987088,0.04090517,0.035680713,0.032191145,0.035662633,NA,0.088366453,0.136779618,0.107606714,0.039159151,0.088455469,0.088455469,NA,0.032238834,NA,0.088455469,0.037417673,NA,0.037738677,0.035680713,0.041035875,0.039213731,0.069845817,0.069845817,0.037495841,0.126839854,0.082921525,0.146946666,0.036268042,0.017938793,0.006088341,0.006088341,0.037533234,0.033981148,0.030271446,0.032245036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
