X,ISO1|Y_Contig26|33985-34351|+|,ISO1|Y_Contig26|126012-127299|+|,ISO1|Y_Contig26|124530-125838|+|,ISO1|Y_scaffold5|346753-348945|+|,ISO1|Y_Contig26|128459-130879|+|,ISO1|Y_scaffold7|697968-700579|+|,ISO1|Y_scaffold7|693822-696430|+|,ISO1|Y_scaffold7|689674-692269|+|,ISO1|Y_Contig26|83322-86768|-|,ISO1|Y_Contig26|73602-77222|+|,ISO1|Y_Contig26|79253-83324|+|,ISO1|Y_scaffold7|702121-706449|+|,ISO1|Y_Contig26|27741-32100|-|,ISO1|Y_scaffold7|18983-23280|+|,ISO1|Y_Contig26|33165-33434|+|,ISO1|Y_Contig26|93293-97605|-|,ISO1|Y_scaffold6|107027-108091|-|,ISO1|Y_Contig26|123164-124356|+|,ISO1|Y_Contig26|11454-12015|+|,ISO1|Y_Contig26|6763-8366|+|,ISO1|Y_Contig26|18596-22715|+|,ISO1|Y_Contig20|268099-271863|-|,ISO1|Y_Contig20|263466-267507|-|,ISO1|Y_Contig20|256751-260792|-|,ISO1|Y_Contig26|88263-91914|-|,ISO1|Y_Contig26|36446-39903|-|,ISO1|Y_Contig26|12013-15383|+|,ISO1|Y_Contig20|261387-262514|-|,ISO1|Y_Contig17|75693-79024|+|,ISO1|Y_scaffold5|341448-344514|+|,ISO1|Y_Contig10|321604-322552|+|,ISO1|Y_Contig10|386824-387768|+|,ISO1|Y_Contig10|248772-249888|-|,ISO1|Y_Contig10|241546-242605|-|,ISO1|Y_Contig10|362894-363983|+|,ISO1|Y_Contig10|312110-314979|+|,ISO1|Y_Contig10|340997-343846|+|,ISO1|Y_Contig70|16541-18423|+|,ISO1|Y_Contig70|11173-13687|+|,ISO1|Y_Contig70|9233-10811|-|,ISO1|Y_Contig70|14560-16179|-|,ISO1|Y_Contig26|24030-26576|-|,ISO1|Y_Contig26|127278-128104|+|,ISO1|Y_Contig26|33429-33578|+|,ISO1|Y_Contig26|2254-2689|+|,ISO1|Y_Contig70|5613-6048|+|,ISO1|Y_Contig26|43408-43603|-|,ISO1|Y_Contig26|97601-97958|-|,ISO1|Y_Contig26|34816-35402|-|,ISO1|Y_Contig26|60475-61078|-|,ISO1|Y_Contig26|72051-72654|-|,ISO1|Y_Contig26|46362-47070|-|,ISO1|Y_Contig26|122318-123015|+|,ISO1|Y_Contig26|54779-55747|-|,ISO1|Y_Contig26|53318-54286|-|,ISO1|Y_Contig26|62074-63185|-|,ISO1|Y_Contig26|56699-57824|-|,ISO1|Y_Contig26|77946-79030|-|,ISO1|Y_Contig26|100126-101150|-|,ISO1|Y_Contig26|48018-49139|-|,ISO1|Y_Contig26|116339-117458|-|,ISO1|Y_Contig26|51159-52825|-|,ISO1|Y_Contig26|66860-68529|-|,ISO1|Y_Contig26|64225-65893|-|,ISO1|Y_Contig26|40804-42451|-|,ISO1|Y_Contig26|43612-45220|-|,ISO1|Y_Contig26|34349-34653|-|,ISO1|Y_Contig26|50097-51127|-|,ISO1|Y_Contig26|58779-59720|-|,ISO1|Y_Contig26|70314-71296|-|,ISO1|Y_scaffold5|349853-351307|+|,ISO1|Y_Contig26|92623-93294|-|,ISO1|Y_Contig26|87593-88264|-|,ISO1|Y_Contig70|6052-6495|+|,ISO1|Y_Contig26|2693-3880|+|,ISO1|Y_Contig26|40562-40805|-|,ISO1|Y_Contig26|113043-113592|-|,ISO1|Y_Contig10|363986-365070|+|,ISO1|Y_Contig70|6736-7022|+|,ISO1|Y_Contig10|387758-388616|+|,ISO1|Y_Contig10|322542-323409|+|,ISO1|Y_scaffold4|1846105-1846969|+|,ISO1|Y_scaffold4|1888313-1889091|+|,ISO1|Y_Contig26|71773-72051|-|,ISO1|Y_Contig26|60197-60475|-|,ISO1|Y_Contig26|69496-70277|-|,ISO1|Y_Contig26|40384-40571|-|,ISO1|Y_Contig70|18421-18965|+|,ISO1|Y_Contig26|46188-46363|-|,ISO1|Y_Contig26|98287-98400|+|,ISO1|Y_Contig26|101479-101592|+|,ISO1|Y_Contig26|53154-53319|+|,ISO1|Y_Contig26|54615-54780|+|,ISO1|Y_Contig26|63514-64115|+|,ISO1|Y_Contig26|68858-69460|+|,ISO1|Y_Contig26|72983-73557|+|,ISO1|Y_Contig26|66222-66824|+|,ISO1|Y_Contig26|35843-36446|+|,ISO1|Y_Contig26|42794-43405|+|,ISO1|Y_Contig26|47397-48018|+|,ISO1|Y_Contig26|56076-56698|+|,ISO1|Y_Contig26|61450-62073|+|,ISO1|Y_Contig26|49482-50096|+|,ISO1|Y_Contig26|58153-58778|+|,ISO1|Y_Contig26|45563-46188|+|,ISO1|Y_Contig26|117800-118401|+|,ISO1|Y_Contig70|6500-6747|+|,ISO1|Y_Contig70|7027-7415|+|,ISO1|Y_Contig26|40077-40225|-|,ISO1|Y_Contig26|107575-107880|+|,ISO1|Y_Contig26|109670-109975|+|,ISO1|Y_Contig26|71292-71618|-|,ISO1|Y_Contig26|59715-60042|-|,ISO1|Y_Contig26|104833-105170|+|,ISO1|Y_Contig26|91905-92319|-|,ISO1|Y_Contig26|108160-108609|+|,ISO1|Y_Contig26|110254-110703|+|,ISO1|Y_Contig26|111002-111476|-|,ISO1|Y_Contig26|86773-87290|-|,ISO1|Y_Contig26|103325-103856|-|,ISO1|Y_Contig26|102079-102610|+|,ISO1|Y_Contig26|104013-104543|-|,ISO1|Y_Contig26|115629-116183|-|,ISO1|Y_Contig26|98884-99438|+|,ISO1|Y_Contig26|108984-109538|+|,ISO1|Y_Contig26|106043-106598|-|,ISO1|Y_Contig26|106887-107443|+|,ISO1|Y_Contig26|113586-114142|-|,ISO1|Y_Contig26|102769-103325|+|,ISO1|Y_Contig26|114936-115496|-|,ISO1|Y_Contig26|99438-99968|-|,ISO1|Y_Contig26|77259-77790|-|,ISO1|Y_Contig26|112271-112827|-|,ISO1|Y_Contig26|111755-112271|+|,ISO1|Y_Contig26|114422-114936|+|,ISO1|Y_Contig26|105307-105852|+|,ISO1|Y_Contig74|64194-64676|+|,ISO1|Y_Contig74|53704-54187|-|,ISO1|Y_scaffold4|1659860-1660307|+|,ISO1|Y_Contig4|562869-562903|+|,ISO1|Y_Contig4|82537-82571|-|,ISO1|Y_Contig26|124355-124521|-|,ISO1|Y_Contig26|125837-126003|-|,ISO1|Y_Contig26|128102-128450|-|,ISO1|Y_Contig122|52027-52420|-|,ISO1|Y_Contig26|110698-111001|-|,ISO1|Y_Contig26|108604-108907|-|,ISO1|Y_scaffold4|1281133-1281490|+|,ISO1|Y_scaffold4|1285370-1285728|+|,ISO1|Y_Contig26|101591-101946|+|,ISO1|Y_Contig26|98399-98751|+|,ISO1|Y_Contig26|39911-40080|+|,ISO1|Y_Contig26|123016-123170|-|,ISO1|Y_Contig26|10832-11129|+|,ISO1|Y_Contig26|17973-18271|+|,ISO1|Y_Contig26|6146-6438|+|,ISO1|Y_scaffold4|1155351-1155554|+|,ISO1|Y_scaffold4|1127623-1127830|+|,ISO1|Y_scaffold4|1250817-1251027|+|,ISO1|Y_scaffold4|1159151-1159352|+|,ISO1|Y_Contig26|33553-33722|+|,ISO1|Y_Contig26|108908-108988|-|,ISO1|Y_Contig26|101946-102083|-|,ISO1|Y_Contig26|98751-98888|-|,ISO1|Y_Contig26|106754-106891|-|,ISO1|Y_Contig26|104700-104837|-|,ISO1|Y_Contig26|105185-105322|-|,ISO1|Y_Contig26|111633-111770|-|,ISO1|Y_Contig26|114300-114437|-|,ISO1|Y_Contig26|115492-115629|+|,ISO1|Y_Contig26|109538-109674|-|,ISO1|Y_Contig26|107443-107579|-|,ISO1|Y_Contig26|87286-87423|+|,ISO1|Y_Contig26|92315-92452|+|,ISO1|Y_Contig26|110100-110258|-|,ISO1|Y_Contig26|71614-71773|+|,ISO1|Y_Contig26|108005-108164|-|,ISO1|Y_Contig26|60038-60197|+|,ISO1|Y_Contig26|112883-113043|+|,ISO1|Y_Contig26|106594-106754|+|,ISO1|Y_Contig26|116179-116339|+|,ISO1|Y_Contig26|111472-111633|+|,ISO1|Y_Contig26|103852-104013|+|,ISO1|Y_Contig26|104539-104700|+|,ISO1|Y_Contig26|114138-114300|+|,ISO1|Y_Contig26|102610-102773|-|,ISO1|Y_Contig26|40221-40384|+|,ISO1|Y_Contig26|105913-106043|+|,ISO1|Y_Contig26|77793-77946|+|,ISO1|Y_Contig26|99971-100126|+|,ISO1|Y_Contig26|107885-108005|+|,ISO1|Y_Contig26|109980-110100|+|,ISO1|Y_Contig26|87423-87552|-|,ISO1|Y_Contig26|92452-92581|-|,ISO1|Y_scaffold4|2589422-2589550|-|,ISO1|Y_Contig70|7715-7822|+|
ISO1|Y_Contig10|362894-363983|+|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005532543,0.001876175,0.023423153,0.024418179,0.032643327,0.03012188,0.035454895,0.02768217,0.030821562,0.092725783,0.07707534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISO1|Y_Contig10|312110-314979|+|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004240388,0.026340274,0.030441844,0.028706717,0.039276328,0.026264264,0.025526678,0.030821562,0.040184215,0.032975556,0.042229438,0.034389978,0.047721772,0.04090517,0.044432522,0.045124651,0.024798575,0.034890012,0.035973142,0.033124059,0.038507906,0.033004677,0.040127189,0.039374609,0.043227382,0.035068514,0.031831417,0.031234944,0.024080856,0.022217016,0.023402598,0.042955891,0.035916391,0.035671443,0.010592036,0.035105451,0.035105451,0.044222048,0.034115252,0.046716646,0.056763976,0.002793299,0.035810798,0.003542969,0.002331007,0.021408903,0.019854524,0.048288894,0.048288894,0.034124062,0.08486289,0.053415074,0.066055809,0.055138206,0.036289476,0.043685096,0.043685096,0.030566751,0.027076202,0.035770127,0.025349085,0.037432028,0.030158673,0.03123833,0.02285635,0.026159945,0.021563481,0.024480224,0.033105181,0.032874897,0.05057452,0.053510362,0.101134414,0.057934203,0.061477307,0.060730017,0.070549249,0.049100322,0.049944111,0.060387296,0.055559488,0.061612959,0.045867088,0.05270191,0.048689178,0.05682118,0.052559343,0.044858333,0.052559343,0.056488636,0.05452013,0.050625801,0.048697809,0.054498469,0.044707687,0.044648752,0.046822291,0.043454558,0.043611412,0.049794837,0.008460176,0.008460176,0.025211185,0.062581572,0.062581572,0.050151497,0.050151497,0.05064605,0.023303938,0.044302916,0.040769333,0.022751254,0.025570659,0.037795507,0.038184586,0.04268897,0.082892896,0.027435701,0.030826257,0.027914415,0.015075885,0.015075885,0.015095145,0.01570738,0.074117469,0.051759646,0.037433932,0.037433932,0.045126391,0.052923791,0.045126391,0.045126391,0.045126391,0.045126391,0.045468466,0.045468466,0.045126391,0.045126391,0.032347191,0.039002992,0.032347191,0.032336226,0.032336226,0.032347191,0.038969804,0.032347191,0.052438483,0.032557859,0.039003288,0.052438483,0.032347191,0.047635054,0.033829252,0.026804011,0.034122035,0.034122035,0.024392394,0.024392394,0.034253742,0.029706854
ISO1|Y_Contig10|340997-343846|+|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024915003,0.029424248,0.027060472,0.03780954,0.025249033,0.024902557,0.030821562,0.034628538,0.029579353,0.036845036,0.031463856,0.045914402,0.037402529,0.04090517,0.042144017,0.021835603,0.033846745,0.034930472,0.034100416,0.037608499,0.032070351,0.039090172,0.038470634,0.042316855,0.033816114,0.030594762,0.029995004,0.02283739,0.021580482,0.020009765,0.043006291,0.035963024,0.035710073,0.00987972,0.035088445,0.035088445,0.049122127,0.034135003,0.046692767,0.060832438,0.00372788,0.043333351,0.005912996,0.004671208,0.021431122,0.021215958,0.052131397,0.052131397,0.034105825,0.090860273,0.053385184,0.059795838,0.055138206,0.036289476,0.043685096,0.043685096,0.028833647,0.025349085,0.03393189,0.023627913,0.035680713,0.030108217,0.029560476,0.021197974,0.024490495,0.019877138,0.022819093,0.031407386,0.031101845,0.046169205,0.050717059,0.101134414,0.054388089,0.057918573,0.057385523,0.067170857,0.045915598,0.047360126,0.057948266,0.053138176,0.059303486,0.043809472,0.050669386,0.046664884,0.054784517,0.050606215,0.042920346,0.050606215,0.05452013,0.052559343,0.048676481,0.046752281,0.052541519,0.042703676,0.042640717,0.044884304,0.041313227,0.041465486,0.047732978,0.006332513,0.006332513,0.022869261,0.062581572,0.062581572,0.043615456,0.043615456,0.04754045,0.020665409,0.040769333,0.037260547,0.019869402,0.022688806,0.037795507,0.038184586,0.04268897,0.082892896,0.027435701,0.030826257,0.027914415,0.015075885,0.015075885,0.015095145,0.01570738,0.074117469,0.051759646,0.037433932,0.037433932,0.045126391,0.052923791,0.045126391,0.045126391,0.045126391,0.045126391,0.045468466,0.045468466,0.045126391,0.045126391,0.032347191,0.039002992,0.032347191,0.032336226,0.032336226,0.032347191,0.038969804,0.032347191,0.052438483,0.032557859,0.039003288,0.052438483,0.032347191,0.047635054,0.033829252,0.026804011,0.034122035,0.034122035,0.024392394,0.024392394,0.034253742,0.029706854
ISO1|Y_Contig70|16541-18423|+|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001596595,0.022680916,0.034631737,0.039121407,0.040015105,0.038574121,0.040451554,0.035576664,0.059084814,0.046365329,0.06403011,0.050565213,0.054338816,0.061460465,0.03396544,0.046632352,0.046632352,0.046577182,0.049745988,0.038825743,0.052731206,0.04963229,0.055911859,0.052916904,0.048122349,0.045035563,0.040869439,0.037374581,0.040697027,0.057480285,0.05465136,0.053313315,0.028078735,0.046145897,0.046145897,0.024775264,0.029877349,0.067110405,0.150987133,0.032620261,0.086599543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISO1|Y_Contig70|11173-13687|+|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024039613,0.035970426,0.045567242,0.040015105,0.038574121,0.040451554,0.035576664,0.059084814,0.049377387,0.066002499,0.052448454,0.056236351,0.061460465,0.038475261,0.051934556,0.053076493,0.057047651,0.05993227,0.048212595,0.059354154,0.06190258,0.062950799,0.056953796,0.054258027,0.053464513,0.04323021,0.04334847,0.040697027,0.064633272,0.063646004,0.061301939,0.035512141,0.055853184,0.055853184,0.025258298,0.041764244,0.06340289,0.080258824,0.035250989,0.035807444,0.041397965,0.043018074,0.037311696,0.042464171,0.086771157,0.086771157,0.065523323,0.129999734,0,0.108247248,0.119010552,0.093652816,0.0810553,0.0810553,0.073508305,0.063073996,0.07361534,0.063073996,0.076921328,0.061702583,0.059656008,0.063284249,0.070257111,0.076537166,0.066595137,0.074855224,0.066641236,0,0,0.116760686,0.07536636,0.079546145,0.079568066,0.088078909,0.071251041,0.06708435,0.079616106,0.071251041,0.092312796,0.06708435,0.06708435,0.07969006,0.084101402,0.079568066,0.075534383,0.083805379,0.083871451,0.083871451,0.071251041,0.07536636,0.079568066,0.075662383,0.063200908,0.071482635,0.067629958,0.067629958,0.072347079,0.02693538,0.02693538,0.025268991,0.030312311,0.030312311,0.008048431,0.008048431,0.008048431,0.061806721,0.043818698,0.03270713,0.038969804,0.038969804,0.030481105,0.032529752,0.057720781,0.061301161,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISO1|Y_Contig70|9233-10811|-|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001271052,0.039429323,0.044209296,0.046574292,0.043976025,0.03896013,0.062797822,0.047923314,0.060034724,0.056213025,0.059889512,0.065267723,0.028308023,0.049607046,0.049607046,0.046194058,0.053125716,0.03774502,0.056489642,0.047909242,0.053219993,0.058225755,0.047898366,0.0444941,0.039550021,0.034012565,0.042303898,0.063017114,0.046890268,0.050231478,0.018454952,0.050991688,0.050991688,0.111983915,0.102724391,0.086945168,0.327632739,0.035410401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISO1|Y_Contig70|14560-16179|-|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049639064,0.041587688,0.046574292,0.042824633,0.037943444,0.059084814,0.049377387,0.058856296,0.055146901,0.05875052,0.092634126,0.062742963,0.077353942,0.077353942,0.074025815,0.080826918,0.065771826,0.085673601,0.075656702,0.082583124,0.08567148,0.075687788,0.072368001,0.049671339,0.066194277,0.040724197,0.096028795,0.085912564,0.086750586,0.065493009,0.112932969,0.112932969,0.240064103,0.231516886,0.2086631,0.53800442,0.450775331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISO1|Y_Contig26|24030-26576|-|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041389156,0.038651876,0.037772735,0.032942682,0.042309572,0.03449531,0.047826431,0.039225952,0.042753303,0.048198596,0.030802825,0.039321284,0.040411518,0.043628764,0.047064088,0.040848378,0.047443218,0.047981213,0.051908117,0.029429849,0.026248896,0.02564468,0.021570953,0.017722733,0.023466568,0.052370624,0.043858769,0.043331737,0.026423685,0.046144303,0.046144303,0.058950453,0.027872644,0.046716646,0.072761433,0.030411957,0.054612024,0.037528528,0.035818111,0.038533781,0.037528503,0.072091741,0.072091741,0.015524487,0.103711048,0.079595811,0.085166415,0.115211226,0.094695287,0.083482754,0.083482754,0.053457148,0.0498336,0.050613584,0.048047883,0.042699413,0.031818888,0.053389489,0.046439212,0.046416559,0.049013257,0.048080506,0.053679236,0.054411215,0.076796978,0.075958368,0.149008671,0.086806473,0.090493148,0.087797854,0.097894721,0.074860476,0.073548033,0.082437127,0.077465262,0.077808841,0.060398079,0.075271966,0.071138856,0.079553827,0.068255303,0.06038801,0.068255303,0.07226334,0.070255305,0.066279819,0.064310133,0.070236624,0.067070577,0.058766307,0.062429495,0.056307879,0.056526215,0.058068043,0.021308641,0.021308641,0.034492981,0.061342816,0.061342816,0.06281243,0.06281243,0.053594223,0.005108593,0.054882375,0.051298131,0.016997895,0.019813159,0.037795507,0.038184586,0.055510185,0.098045571,0.023951324,0.027353979,0.024368257,0.025306355,0.025306355,0.025299712,0.026374377,0.067025152,0.025482228,0.037537962,0.037537962,0.045171698,0.053001058,0.045171698,0.045171698,0.045171698,0.045171698,0.045514485,0.045514485,0.045171698,0.045171698,0.02581115,0.045670053,0.02581115,0.039003288,0.039003288,0.02581115,0.045726972,0.02581115,0.045726972,0.025978817,0.032424246,0.045726972,0.039104359,0.047685725,0.04058642,0.033653755,0.034103131,0.034103131,0.016195489,0.016195489,0.042875286,0.040017593
ISO1|Y_Contig26|127278-128104|+|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023624,0.061279669,0.050704116,0,0,0.021742556,0,0,0.068228834,0.021624381,0,0,0,0,0,0,0.044473743,0.06711027,0.021742556,0,0,0.021624381,0.021742556,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISO1|Y_Contig26|33429-33578|+|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISO1|Y_Contig26|2254-2689|+|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009252689,0.042229438,0.059913655,0.057219436,0.063808806,0.059913655,0.079935587,0.042424069,0.052131397,0.052131397,0.055996147,0.052131397,0.048288894,0.071695005,0.056096787,0.075851259,0.056040987,0.055996147,0.052131397,0.037003657,0.025685654,0.038874097,0.090346583,0.086945168,0.078131778,0.041690805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISO1|Y_Contig70|5613-6048|+|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042229438,0.059913655,0.057219436,0.063808806,0.059913655,0.079935587,0.042424069,0.052131397,0.052131397,0.055996147,0.052131397,0.048288894,0.071695005,0.056096787,0.075851259,0.056040987,0.055996147,0.052131397,0.037003657,0.025685654,0.038874097,0.084384957,0.086945168,0.078131778,0.041690805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISO1|Y_Contig26|43408-43603|-|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042229438,0.054399083,0.042192834,0.042192834,0.075879634,0.070918937,0.042229438,0.042229438,0.047657369,0.042229438,0.026091934,0.053182287,0.058897648,0.070326718,0.047723999,0.047657369,0.042229438,0.053466777,0.04783449,0.028189543,0.091106751,0.102941195,0.082095793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
